,season_end,player,pos,age,bref_team_id,g,gs,mp,fg,fga,fg_,x3p,x3pa,x3p_,x2p,x2pa,x2p_,ft,fta,ft_,orb,drb,trb,ast,stl,blk,tov,pf,pts,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
135,2015,James Ennis,F,24,MIA,50,1,14.9,1.3,3.3,0.392,0.4,1.2,0.32299999999999995,0.9,2.1,0.433,1.1,1.2,0.855,0.7,1.7,2.4,0.6,0.5,0.3,0.6,1.3,4.1,50,745,10.6,0.525,0.373,0.373,10.0,6.6,1.6,1.5,13.4,14.2,0.5,0.6,1.1,0.07200000000000001,-1.7,-0.4,-2.0,0.0
136,2015,Tyler Ennis,G,20,TOT,17,0,11.4,1.6,4.1,0.4,0.4,1.2,0.3,1.3,2.9,0.44,0.2,0.3,0.8,0.1,0.8,0.9,1.7,0.5,0.2,1.2,0.9,3.9,17,193,8.3,0.457,0.28600000000000003,0.071,4.7,23.4,2.1,1.2,22.5,21.6,-0.3,0.2,-0.1,-0.031,-4.9,-1.6,-6.5,-0.2
137,2015,Jeremy Evans,F,27,UTA,25,0,5.4,0.6,1.1,0.536,0.0,0.1,0.5,0.6,1.0,0.5379999999999999,0.2,0.3,0.625,0.4,1.1,1.5,0.3,0.2,0.4,0.1,0.6,1.4,25,135,18.0,0.5710000000000001,0.071,0.28600000000000003,16.3,8.3,1.6,6.4,6.0,11.4,0.3,0.2,0.5,0.184,-1.1,3.4,2.4,0.2
138,2015,Reggie Evans,F,34,SAC,35,5,17.4,1.2,3.0,0.41,0.0,0.1,0.0,1.2,2.9,0.41700000000000004,1.4,2.3,0.625,2.3,4.4,6.6,0.7,0.4,0.1,1.0,2.1,3.9,35,608,11.2,0.485,0.019,0.762,21.8,5.8,1.2,0.5,19.5,12.6,0.4,0.5,0.9,0.068,-2.4,-0.2,-2.5,-0.1
139,2015,Tyreke Evans,F,25,NOP,63,60,34.6,6.6,15.1,0.43799999999999994,0.9,3.0,0.294,5.7,12.2,0.473,2.7,3.8,0.7040000000000001,1.1,4.2,5.3,6.5,1.2,0.4,3.1,2.5,16.8,63,2178,17.2,0.5,0.196,0.252,8.7,31.3,1.9,0.9,15.5,26.1,1.8,1.5,3.3,0.073,1.5,-0.2,1.4,1.9
140,2015,Dante Exum,G,19,UTA,63,22,21.0,1.7,4.8,0.359,1.0,3.0,0.324,0.7,1.8,0.41600000000000004,0.3,0.5,0.645,0.3,1.3,1.6,2.3,0.5,0.2,1.2,1.7,4.7,63,1320,6.9,0.47200000000000003,0.625,0.10300000000000001,4.4,16.8,1.3,0.7,19.2,13.6,-0.2,0.6,0.4,0.013000000000000001,-1.8,-1.5,-3.2,-0.4
141,2015,Festus Ezeli,C,25,GSW,29,7,10.9,1.6,2.9,0.5479999999999999,0.0,0.0,0.0,1.6,2.9,0.5479999999999999,1.0,1.5,0.6509999999999999,1.1,2.0,3.1,0.2,0.2,0.8,1.0,1.9,4.1,29,315,13.2,0.583,0.0,0.512,15.5,2.2,0.8,5.7,21.4,18.1,0.2,0.6,0.8,0.115,-4.5,1.1,-3.4,-0.1
142,2015,Kenneth Faried,F,25,DEN,59,55,27.4,4.6,9.2,0.495,0.0,0.1,0.2,4.6,9.2,0.498,2.3,3.5,0.6729999999999999,3.0,5.8,8.8,1.2,0.8,0.7,1.5,2.6,11.5,59,1617,17.2,0.534,0.009000000000000001,0.376,17.2,7.5,1.4,2.1,12.4,19.4,2.1,1.7,3.8,0.114,-0.9,1.2,0.3,0.9
143,2015,Jordan Farmar,G,28,LAC,36,0,14.7,1.7,4.4,0.386,1.0,2.7,0.361,0.7,1.7,0.426,0.3,0.3,0.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6,36,529,10.0,0.513,0.614,0.07,4.5,18.1,1.9,0.8,16.4,16.6,0.2,0.4,0.6,0.051,-0.6,-1.3,-1.9,0.0
144,2015,Derrick Favors,F,23,UTA,59,59,31.4,6.7,12.3,0.542,0.0,0.0,0.0,6.7,12.3,0.5429999999999999,3.1,4.6,0.6679999999999999,2.7,5.6,8.3,1.5,0.8,1.6,1.6,2.7,16.4,59,1852,22.5,0.573,0.001,0.374,15.4,9.3,1.4,4.1,9.9,23.2,4.7,2.4,7.1,0.183,1.5,1.4,2.9,2.3
145,2015,Raymond Felton,G,30,DAL,18,1,6.9,0.8,2.7,0.313,0.2,0.7,0.231,0.7,1.9,0.34299999999999997,0.4,0.4,0.875,0.0,0.6,0.6,1.3,0.3,0.2,0.3,0.3,2.2,18,124,11.2,0.38799999999999996,0.271,0.16699999999999998,4.4,26.9,2.1,2.0,8.8,20.5,-0.1,0.1,0.0,0.013999999999999999,-3.4,-1.3,-4.8,-0.1
146,2015,Landry Fields,F,26,TOR,20,9,10.3,1.0,2.0,0.513,0.1,0.1,0.5,1.0,1.9,0.514,0.3,0.3,0.833,0.5,0.6,1.1,0.7,0.6,0.0,0.4,0.5,2.3,20,205,11.3,0.552,0.051,0.154,6.2,9.9,2.8,0.0,16.1,10.9,0.2,0.1,0.3,0.079,-0.8,0.2,-0.6,0.1
147,2015,Evan Fournier,G,22,ORL,56,32,28.8,4.4,10.0,0.43700000000000006,1.4,3.8,0.374,2.9,6.1,0.47700000000000004,1.8,2.5,0.716,0.5,2.1,2.6,2.1,0.7,0.0,1.4,2.0,11.9,56,1615,12.3,0.539,0.384,0.253,5.1,11.7,1.3,0.1,11.2,19.7,1.3,0.5,1.8,0.054000000000000006,0.1,-2.2,-2.1,0.0
148,2015,Randy Foye,G,31,DEN,35,6,18.0,2.2,6.5,0.342,1.3,4.1,0.324,0.9,2.5,0.37200000000000005,0.7,0.9,0.758,0.1,1.1,1.1,1.9,0.5,0.2,1.1,1.9,6.5,35,630,7.9,0.46799999999999997,0.623,0.145,3.4,16.5,1.3,1.0,13.2,19.2,-0.2,0.2,0.0,-0.001,-1.4,-2.2,-3.6,-0.3
149,2015,Tim Frazier,G,24,PHI,6,3,28.5,2.2,7.2,0.302,0.5,1.8,0.273,1.7,5.3,0.313,0.8,2.5,0.33299999999999996,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,5.7,6,171,5.9,0.34299999999999997,0.256,0.349,6.1,41.2,1.8,0.0,26.6,17.3,-0.4,0.1,-0.3,-0.073,-6.5,-2.8,-9.3,-0.3
150,2015,Jimmer Fredette,G,25,NOP,45,0,10.3,1.3,3.4,0.387,0.2,1.0,0.174,1.2,2.4,0.47700000000000004,0.8,0.9,0.95,0.2,0.6,0.8,1.2,0.3,0.0,0.6,0.8,3.7,45,465,10.5,0.48100000000000004,0.297,0.258,4.4,17.3,1.5,0.3,13.5,19.5,0.2,0.1,0.3,0.031,-1.9,-3.1,-5.0,-0.4
151,2015,Joel Freeland,C,27,POR,33,8,12.8,1.4,3.0,0.469,0.0,0.0,0.0,1.4,3.0,0.469,0.5,0.6,0.8420000000000001,1.5,2.8,4.3,0.4,0.2,0.5,0.6,2.0,3.3,33,424,11.6,0.508,0.0,0.19399999999999998,18.0,4.5,0.6,2.7,16.5,13.4,0.3,0.7,1.0,0.11699999999999999,-3.3,1.5,-1.8,0.0
152,2015,Channing Frye,F,31,ORL,64,49,26.5,2.7,6.9,0.392,1.9,4.9,0.392,0.8,1.9,0.39,0.4,0.5,0.867,0.3,3.8,4.1,1.3,0.7,0.6,1.1,2.8,7.7,64,1699,9.4,0.546,0.72,0.068,8.9,7.3,1.3,1.8,13.7,14.1,0.5,1.3,1.7,0.049,-0.7,0.1,-0.6,0.6
153,2015,Danilo Gallinari,F,26,DEN,46,14,21.8,3.0,8.4,0.364,1.5,4.6,0.33299999999999996,1.5,3.7,0.401,2.5,2.7,0.905,0.5,2.8,3.3,1.1,0.7,0.3,0.9,1.3,10.1,46,1004,13.9,0.528,0.5529999999999999,0.327,8.0,7.8,1.6,0.9,8.7,20.8,1.2,0.7,1.9,0.09,0.7,-1.2,-0.6,0.4
154,2015,Langston Galloway,G,23,NYK,26,22,30.4,4.0,10.4,0.387,1.2,3.6,0.34,2.8,6.8,0.41200000000000003,1.5,2.0,0.755,1.1,3.5,4.5,2.9,1.0,0.3,1.2,3.0,10.8,26,790,12.1,0.479,0.34700000000000003,0.196,8.6,16.1,1.7,0.9,9.3,18.9,0.4,0.3,0.7,0.044000000000000004,-0.1,-1.1,-1.2,0.2
155,2015,Francisco Garcia,F,33,HOU,14,0,14.3,1.2,4.5,0.27,0.7,3.2,0.222,0.5,1.3,0.389,0.1,0.3,0.25,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,3.2,14,200,3.6,0.34700000000000003,0.7140000000000001,0.063,4.7,11.0,2.2,2.0,13.4,16.2,-0.4,0.2,-0.2,-0.038,-5.1,-0.1,-5.1,-0.2
156,2015,Kevin Garnett,F,38,TOT,47,47,20.3,3.0,6.5,0.467,0.0,0.1,0.14300000000000002,3.0,6.4,0.475,0.8,1.0,0.8,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3,6.9,47,952,15.3,0.496,0.023,0.147,18.4,13.3,2.5,1.4,12.4,17.8,0.4,1.6,2.0,0.099,-2.5,2.6,0.0,0.5
157,2015,Marc Gasol,C,30,MEM,63,63,34.0,6.7,13.5,0.498,0.0,0.2,0.14300000000000002,6.7,13.2,0.504,4.7,5.8,0.809,1.4,6.5,7.9,3.8,0.8,1.7,2.3,2.5,18.1,63,2140,22.1,0.5660000000000001,0.017,0.43200000000000005,13.2,19.0,1.3,4.3,12.3,24.7,4.6,3.7,8.3,0.18600000000000003,1.4,3.4,4.8,3.6
158,2015,Pau Gasol,F,34,CHI,61,61,34.6,7.2,14.5,0.493,0.1,0.3,0.41200000000000003,7.0,14.3,0.494,3.8,4.7,0.8109999999999999,2.9,9.2,12.1,2.8,0.3,2.0,2.1,2.0,18.2,61,2111,22.6,0.5489999999999999,0.019,0.322,19.0,14.6,0.5,4.1,11.1,24.1,4.7,3.3,8.1,0.183,0.7,2.1,2.8,2.6
159,2015,Rudy Gay,F,28,SAC,58,57,35.3,7.4,16.3,0.455,1.1,3.1,0.369,6.3,13.2,0.475,4.6,5.4,0.8490000000000001,1.5,4.5,5.9,3.8,1.0,0.6,2.7,2.3,20.5,58,2049,19.4,0.55,0.18899999999999997,0.32899999999999996,9.6,19.9,1.5,1.2,12.6,26.6,4.0,1.1,5.0,0.11699999999999999,2.9,-0.6,2.2,2.2
160,2015,Alonzo Gee,F,27,TOT,43,0,12.4,1.6,3.3,0.493,0.3,0.6,0.44,1.4,2.7,0.504,1.1,1.6,0.71,0.7,1.0,1.7,0.4,0.7,0.1,0.7,1.0,4.7,43,533,14.1,0.58,0.17600000000000002,0.486,7.3,5.6,2.9,0.9,14.0,16.3,0.6,0.5,1.1,0.1,-0.8,0.5,-0.3,0.2
161,2015,Taj Gibson,F,29,CHI,49,14,28.1,4.2,8.6,0.49,0.0,0.0,0.0,4.2,8.6,0.49,2.2,3.1,0.7040000000000001,2.8,3.8,6.6,1.3,0.6,1.2,1.2,2.7,10.6,49,1377,15.9,0.5329999999999999,0.0,0.36200000000000004,12.8,7.5,1.0,3.1,11.1,17.8,2.2,1.5,3.7,0.129,-0.4,0.9,0.4,0.8
162,2015,Manu Ginobili,G,37,SAS,55,0,23.9,3.9,9.2,0.42700000000000005,1.4,4.0,0.353,2.5,5.3,0.483,2.3,3.2,0.722,0.4,2.6,3.0,4.5,1.0,0.3,2.3,2.1,11.6,55,1312,16.6,0.545,0.429,0.34600000000000003,7.1,30.4,2.1,0.9,17.9,24.7,1.3,1.7,3.0,0.11,1.7,-0.1,1.6,1.2
163,2015,Rudy Gobert,C,22,UTA,63,18,23.7,2.8,4.6,0.611,0.0,0.0,0.0,2.8,4.5,0.615,1.7,2.8,0.623,2.8,5.5,8.3,1.2,0.7,2.3,1.2,2.1,7.3,63,1495,21.4,0.632,0.006999999999999999,0.608,20.2,8.0,1.7,7.7,17.6,13.6,3.3,2.8,6.1,0.19699999999999998,0.6,5.2,5.8,3.0
164,2015,Drew Gooden,F,33,WAS,34,1,13.8,1.8,4.5,0.39,0.3,1.0,0.324,1.4,3.5,0.408,0.5,0.6,0.762,1.2,2.2,3.4,0.6,0.3,0.2,0.6,1.6,4.3,34,468,10.2,0.45,0.221,0.136,14.1,7.1,1.1,1.4,10.9,17.8,0.0,0.6,0.6,0.059000000000000004,-2.9,-0.1,-3.0,-0.1
165,2015,Archie Goodwin,G,20,PHO,24,0,8.8,1.4,3.6,0.395,0.3,0.8,0.389,1.1,2.8,0.397,1.3,1.7,0.7559999999999999,0.5,0.8,1.3,0.8,0.2,0.1,0.8,1.0,4.4,24,210,13.5,0.509,0.209,0.47700000000000004,8.4,13.2,1.2,1.1,14.7,25.4,0.1,0.1,0.2,0.052000000000000005,-2.1,-2.6,-4.7,-0.1
166,2015,Aaron Gordon,F,19,ORL,30,6,15.2,1.9,3.8,0.513,0.3,0.8,0.391,1.6,3.0,0.544,0.9,1.4,0.643,0.7,2.2,2.9,0.6,0.3,0.4,0.9,1.5,5.1,30,456,12.0,0.578,0.204,0.37200000000000005,11.0,6.1,1.0,2.1,17.0,15.9,0.3,0.3,0.6,0.066,-2.5,-0.5,-3.1,-0.1
167,2015,Ben Gordon,G,31,ORL,52,0,14.0,2.3,5.2,0.433,0.6,1.7,0.368,1.6,3.5,0.46399999999999997,1.0,1.2,0.836,0.1,1.0,1.1,0.8,0.3,0.0,0.9,1.1,6.1,52,727,10.6,0.534,0.322,0.226,4.5,9.9,1.0,0.1,13.9,21.7,0.1,0.2,0.2,0.015,-2.3,-3.6,-5.9,-0.7
168,2015,Drew Gordon,C,24,PHI,9,0,7.9,0.9,2.1,0.42100000000000004,0.0,0.3,0.0,0.9,1.8,0.5,0.1,0.2,0.5,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9,9,71,3.7,0.428,0.158,0.105,13.8,4.9,0.7,0.0,28.7,17.2,-0.2,0.0,-0.1,-0.095,-8.9,-2.4,-11.3,-0.2
169,2015,Eric Gordon,G,26,NOP,44,44,33.3,4.7,11.2,0.418,2.3,5.0,0.461,2.4,6.2,0.382,1.7,2.0,0.831,0.4,2.5,2.9,3.9,0.9,0.3,2.2,2.4,13.3,44,1464,13.0,0.552,0.446,0.18100000000000002,4.9,18.2,1.4,0.6,15.3,19.4,1.6,0.5,2.1,0.07,1.5,-1.8,-0.3,0.6
170,2015,Marcin Gortat,C,30,WAS,64,64,29.6,5.2,9.4,0.5529999999999999,0.0,0.0,0.0,5.2,9.3,0.556,1.5,2.2,0.705,2.2,6.5,8.7,1.0,0.5,1.3,1.3,2.2,11.9,64,1894,17.3,0.5760000000000001,0.005,0.23199999999999998,16.7,5.7,0.9,3.5,11.5,17.9,2.8,3.1,5.9,0.149,-1.2,1.9,0.7,1.3
171,2015,Danny Granger,F,31,MIA,30,6,20.4,2.2,5.4,0.401,1.0,2.8,0.35700000000000004,1.2,2.6,0.449,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3,30,613,8.6,0.527,0.519,0.228,8.0,4.5,1.1,0.8,11.9,15.7,0.2,0.3,0.5,0.043,-1.4,-1.9,-3.3,-0.2
172,2015,Jerami Grant,F,20,PHI,47,0,19.2,1.8,4.9,0.376,0.7,1.9,0.371,1.1,3.0,0.379,1.7,2.7,0.6459999999999999,0.9,2.1,2.9,1.0,0.6,1.0,1.2,1.9,6.1,47,904,10.4,0.504,0.389,0.555,8.3,8.8,1.6,4.1,16.2,16.5,-0.1,1.0,0.9,0.045,-3.7,1.0,-2.7,-0.2
173,2015,Danny Green,G,27,SAS,62,61,29.3,4.0,9.4,0.43,2.4,5.9,0.40299999999999997,1.7,3.5,0.475,1.4,1.6,0.857,0.8,3.8,4.5,1.8,1.3,1.1,1.2,2.0,11.8,62,1816,16.2,0.585,0.627,0.168,8.7,9.6,2.3,3.0,10.6,17.5,2.7,3.0,5.7,0.151,2.4,2.3,4.7,3.0
174,2015,Draymond Green,F,24,GSW,62,62,32.2,4.2,9.7,0.43799999999999994,1.5,4.3,0.345,2.8,5.4,0.512,1.6,2.5,0.662,1.5,6.7,8.3,3.6,1.6,1.4,1.6,3.3,11.6,62,1999,16.4,0.5379999999999999,0.444,0.256,13.7,15.5,2.4,3.3,13.1,16.7,2.7,4.3,7.0,0.168,0.9,4.3,5.2,3.6
175,2015,Erick Green,G,23,DEN,26,0,7.5,1.3,3.1,0.40700000000000003,0.2,0.9,0.261,1.0,2.2,0.466,0.2,0.3,0.857,0.1,0.4,0.5,0.7,0.2,0.0,0.3,0.4,3.0,26,195,9.6,0.46399999999999997,0.284,0.086,3.6,14.5,1.3,0.0,9.7,20.7,-0.1,0.0,0.0,-0.002,-2.9,-3.2,-6.1,-0.2
176,2015,Gerald Green,G,29,PHO,62,4,20.0,4.3,10.5,0.406,1.8,5.3,0.345,2.4,5.2,0.469,1.3,1.6,0.845,0.5,2.1,2.6,1.3,0.6,0.2,1.5,2.1,11.7,62,1238,14.5,0.523,0.508,0.149,7.3,10.8,1.6,0.7,11.6,27.7,0.6,0.8,1.4,0.054000000000000006,0.5,-3.1,-2.5,-0.2
177,2015,JaMychal Green,F,24,TOT,10,0,4.8,0.8,1.4,0.5710000000000001,0.0,0.3,0.0,0.8,1.1,0.727,0.3,0.4,0.75,0.6,0.7,1.3,0.0,0.0,0.2,0.5,1.0,1.9,10,48,11.3,0.603,0.214,0.28600000000000003,15.4,0.0,0.0,3.2,24.1,19.8,0.0,0.1,0.1,0.069,-4.7,-4.5,-9.2,-0.1
178,2015,Jeff Green,F,28,TOT,59,55,31.7,5.4,12.8,0.42100000000000004,1.2,3.9,0.31,4.2,8.9,0.47,3.3,3.9,0.841,0.8,3.4,4.2,1.8,0.7,0.4,1.4,1.9,15.3,59,1868,14.3,0.527,0.307,0.309,7.3,8.9,1.1,1.1,8.9,22.4,2.0,1.6,3.5,0.09,0.0,-1.3,-1.3,0.3
179,2015,Willie Green,G,33,ORL,42,2,17.8,2.2,5.7,0.391,0.7,2.0,0.337,1.5,3.6,0.42100000000000004,0.5,0.7,0.7929999999999999,0.3,1.3,1.6,1.4,0.4,0.1,0.9,1.6,5.7,42,746,8.1,0.475,0.361,0.122,5.0,11.8,1.2,0.4,12.9,17.6,-0.3,0.3,0.0,-0.003,-2.8,-2.2,-5.0,-0.6
180,2015,Blake Griffin,F,25,LAC,51,51,35.3,8.8,17.5,0.501,0.2,0.4,0.381,8.6,17.1,0.504,4.8,6.7,0.718,2.0,5.6,7.5,5.1,0.9,0.4,2.2,3.0,22.5,51,1800,23.1,0.55,0.023,0.381,12.0,25.7,1.3,1.0,9.8,29.1,5.1,1.7,6.8,0.182,3.3,0.7,4.0,2.7
181,2015,Jorge Gutierrez,G,26,TOT,17,1,8.1,1.0,1.9,0.515,0.0,0.2,0.0,1.0,1.8,0.5670000000000001,0.4,0.5,0.778,0.2,1.1,1.3,1.1,0.3,0.0,0.5,1.2,2.4,17,138,11.4,0.555,0.091,0.273,9.1,20.5,1.9,0.0,19.6,15.1,0.1,0.2,0.3,0.095,-2.2,-0.2,-2.5,0.0
182,2015,P.J. Hairston,G,22,CHO,35,2,15.0,1.9,6.1,0.321,1.2,3.8,0.313,0.7,2.2,0.33299999999999996,0.5,0.6,0.85,0.4,1.6,2.0,0.5,0.5,0.4,0.5,1.4,5.6,35,525,8.7,0.442,0.632,0.094,7.5,5.0,1.6,1.9,7.1,20.7,-0.5,0.7,0.2,0.02,-2.2,-1.1,-3.2,-0.2
183,2015,Jordan Hamilton,F,24,LAC,6,2,9.7,0.8,2.3,0.35700000000000004,0.5,1.2,0.429,0.3,1.2,0.28600000000000003,0.0,0.0,0.0,0.2,1.2,1.3,0.3,0.0,0.0,0.5,1.5,2.2,6,58,1.8,0.46399999999999997,0.5,0.0,7.8,4.7,0.0,0.0,17.6,13.2,-0.1,0.0,0.0,-0.034,-4.9,-2.3,-7.2,-0.1
184,2015,Justin Hamilton,C,24,TOT,25,5,11.9,1.2,2.7,0.426,0.2,0.8,0.3,0.9,1.9,0.479,0.2,0.3,0.857,1.0,1.0,2.0,0.5,0.4,0.2,0.3,1.4,2.8,25,298,10.1,0.49200000000000005,0.294,0.10300000000000001,10.0,6.4,1.6,1.4,10.1,12.6,0.3,0.2,0.4,0.07200000000000001,-1.0,-0.5,-1.5,0.0
185,2015,Tyler Hansbrough,F,29,TOR,56,1,12.4,0.9,1.9,0.47200000000000003,0.0,0.1,0.14300000000000002,0.9,1.8,0.495,1.0,1.6,0.644,1.4,1.9,3.3,0.3,0.4,0.2,0.3,1.8,2.8,56,695,11.8,0.544,0.066,0.821,15.1,2.8,1.5,1.3,9.4,10.3,1.3,0.6,1.9,0.131,-0.6,-0.3,-0.9,0.2
186,2015,Tim Hardaway,G,22,NYK,60,26,23.8,3.9,10.2,0.38299999999999995,1.6,4.9,0.32799999999999996,2.3,5.3,0.434,1.7,2.2,0.8,0.2,2.1,2.2,1.7,0.3,0.2,1.1,1.8,11.2,60,1430,11.7,0.5,0.48200000000000004,0.212,5.4,12.8,0.6,0.8,8.8,23.7,0.6,-0.1,0.5,0.016,-0.2,-4.2,-4.3,-0.8
187,2015,James Harden,G,25,HOU,62,62,36.7,8.1,18.0,0.447,2.6,6.8,0.38,5.5,11.2,0.488,8.4,9.7,0.868,0.9,4.9,5.8,7.1,1.9,0.8,4.0,2.6,27.1,62,2278,27.0,0.608,0.379,0.536,8.8,35.6,2.6,1.7,15.4,31.0,9.5,3.5,13.0,0.273,7.5,1.3,8.8,6.2
188,2015,Maurice Harkless,F,21,ORL,32,1,14.4,1.3,3.4,0.39799999999999996,0.2,1.3,0.175,1.1,2.1,0.529,0.5,0.9,0.586,0.8,1.5,2.2,0.8,0.7,0.2,0.6,1.5,3.4,32,462,8.8,0.455,0.37,0.26899999999999996,8.8,7.6,2.3,1.2,13.6,13.8,-0.1,0.4,0.3,0.027000000000000003,-2.7,0.3,-2.4,0.0
189,2015,Devin Harris,G,31,DAL,62,3,22.7,2.9,7.1,0.406,1.3,3.8,0.34299999999999997,1.6,3.3,0.478,1.7,2.1,0.8240000000000001,0.2,1.7,1.9,3.3,1.1,0.2,1.0,1.9,8.9,62,1409,15.1,0.5479999999999999,0.5329999999999999,0.29600000000000004,4.6,21.1,2.4,0.7,11.5,18.1,2.5,1.2,3.7,0.126,2.1,-0.7,1.4,1.2
190,2015,Gary Harris,G,20,DEN,37,3,12.8,1.1,4.1,0.27,0.4,2.0,0.187,0.7,2.1,0.35100000000000003,0.6,0.9,0.7190000000000001,0.4,0.8,1.2,0.6,0.8,0.1,0.8,1.3,3.2,37,473,3.7,0.358,0.493,0.21100000000000002,5.1,6.5,3.0,0.8,14.4,17.8,-1.1,0.4,-0.8,-0.077,-5.0,0.1,-4.9,-0.3
191,2015,Joe Harris,G,23,CLE,46,1,9.4,0.9,2.2,0.39799999999999996,0.6,1.6,0.387,0.3,0.6,0.429,0.2,0.3,0.615,0.1,0.6,0.8,0.5,0.2,0.0,0.4,1.1,2.6,46,432,6.5,0.547,0.728,0.126,4.6,7.4,0.8,0.2,14.9,13.3,0.2,0.1,0.3,0.037000000000000005,-1.4,-2.5,-3.8,-0.2
192,2015,Tobias Harris,F,22,ORL,55,50,34.6,6.4,13.9,0.461,1.2,3.3,0.363,5.2,10.7,0.491,3.0,3.8,0.792,1.1,5.3,6.4,1.9,1.0,0.6,1.8,2.1,17.0,55,1905,16.7,0.546,0.23399999999999999,0.271,10.5,9.4,1.5,1.3,10.2,22.9,2.2,1.5,3.7,0.09300000000000001,0.2,-0.6,-0.4,0.8
193,2015,Udonis Haslem,F,34,MIA,46,11,14.0,1.4,3.3,0.42700000000000005,0.0,0.1,0.33299999999999996,1.4,3.2,0.429,0.8,1.1,0.6920000000000001,0.9,2.6,3.6,0.6,0.2,0.2,0.5,1.6,3.6,46,644,10.3,0.47700000000000004,0.02,0.34700000000000003,15.5,7.0,0.9,1.1,10.8,14.3,0.3,0.5,0.9,0.065,-3.7,-0.6,-4.2,-0.4
194,2015,Spencer Hawes,F,26,LAC,55,13,18.9,2.6,6.3,0.41,0.9,2.6,0.326,1.7,3.6,0.47,0.7,1.1,0.621,0.5,3.4,3.9,1.3,0.4,0.9,0.8,2.5,6.6,55,1038,11.6,0.494,0.419,0.16899999999999998,11.7,10.2,1.1,4.0,10.6,18.0,0.2,1.3,1.5,0.068,-1.9,1.5,-0.4,0.4
195,2015,Chuck Hayes,C,31,TOR,24,0,8.7,0.8,1.5,0.514,0.0,0.0,0.0,0.8,1.5,0.514,0.2,0.4,0.556,0.4,1.1,1.5,0.6,0.4,0.1,0.3,1.3,1.8,24,209,9.3,0.525,0.0,0.243,9.6,10.3,2.2,1.2,16.3,10.5,0.1,0.2,0.3,0.076,-2.2,1.1,-1.0,0.1
196,2015,Gordon Hayward,F,24,UTA,62,62,34.9,6.6,14.5,0.451,1.6,4.4,0.371,4.9,10.2,0.486,4.8,5.9,0.8140000000000001,0.7,4.2,4.9,4.2,1.4,0.4,2.8,1.9,19.5,62,2165,20.2,0.57,0.302,0.405,8.2,21.6,2.2,0.8,13.9,26.2,4.9,2.0,6.8,0.152,3.5,-0.2,3.3,2.9
197,2015,Brendan Haywood,C,35,CLE,21,1,5.0,0.6,1.3,0.444,0.0,0.0,0.0,0.6,1.3,0.444,0.3,0.5,0.6,0.3,1.0,1.3,0.1,0.1,0.4,0.5,0.8,1.4,21,104,8.3,0.478,0.0,0.37,15.3,2.9,1.0,6.1,24.2,17.9,-0.2,0.2,0.0,-0.008,-8.4,1.2,-7.2,-0.1
198,2015,Gerald Henderson,G,27,CHO,60,52,28.2,4.3,9.9,0.43799999999999994,0.6,1.7,0.32,3.8,8.1,0.46299999999999997,2.2,2.5,0.872,0.5,2.8,3.2,2.7,0.6,0.3,1.4,1.6,11.4,60,1694,13.2,0.519,0.174,0.252,6.3,16.0,1.2,0.9,11.1,19.9,1.1,1.8,2.9,0.081,-1.0,0.0,-1.0,0.4
199,2015,Xavier Henry,F,23,LAL,9,0,9.6,0.3,1.4,0.231,0.0,0.0,0.0,0.3,1.4,0.231,1.6,2.7,0.583,0.2,0.2,0.4,0.3,0.3,0.0,0.3,0.7,2.2,9,86,4.9,0.424,0.0,1.8459999999999999,2.5,4.7,1.8,0.0,11.3,13.7,-0.1,0.0,-0.1,-0.03,-5.3,-2.3,-7.6,-0.1
200,2015,John Henson,C,24,MIL,48,11,18.4,3.0,5.2,0.578,0.0,0.0,0.0,3.0,5.2,0.578,1.3,2.1,0.6459999999999999,1.6,2.9,4.5,0.9,0.4,1.9,1.3,2.3,7.4,48,885,18.3,0.601,0.0,0.39399999999999996,13.9,7.8,1.2,8.6,17.6,18.3,1.2,1.6,2.8,0.152,-1.6,4.3,2.6,1.0
201,2015,Roy Hibbert,C,28,IND,58,58,25.4,4.2,9.4,0.444,0.0,0.0,0.0,4.2,9.3,0.445,2.2,2.7,0.833,2.0,5.2,7.2,1.1,0.2,1.7,1.5,2.9,10.6,58,1474,15.1,0.5,0.002,0.287,15.5,7.4,0.4,5.4,12.6,21.4,0.6,2.6,3.2,0.10300000000000001,-3.4,2.3,-1.1,0.3
202,2015,J.J. Hickson,C,26,DEN,56,6,19.0,3.0,6.3,0.48,0.0,0.0,0.0,3.0,6.3,0.483,1.6,2.8,0.591,1.9,4.3,6.3,0.8,0.4,0.5,1.3,1.9,7.7,56,1065,14.9,0.511,0.006,0.435,17.7,7.1,1.1,2.2,14.9,20.2,0.4,1.1,1.5,0.07,-3.1,0.5,-2.6,-0.2
